"","year","length","value","groups","Length","Year"
"599",2009,37,0.0926659,"pred","37","2009"
"600",2009,38,0.600236,"pred","38","2009"
"601",2011,15,3.96307e-06,"pred","15","2011"
"602",2011,16,2.39975e-06,"pred","16","2011"
"603",2011,17,3.73877e-06,"pred","17","2011"
"604",2011,18,5.90816e-06,"pred","18","2011"
"605",2011,19,9.29281e-06,"pred","19","2011"
"606",2011,20,1.49113e-05,"pred","20","2011"
"607",2011,21,2.46115e-05,"pred","21","2011"
"608",2011,22,4.18429e-05,"pred","22","2011"
"609",2011,23,7.36511e-05,"pred","23","2011"
"610",2011,24,0.000131248,"pred","24","2011"
"611",2011,25,0.000239429,"pred","25","2011"
"612",2011,26,0.000434343,"pred","26","2011"
"613",2011,27,0.000814196,"pred","27","2011"
"614",2011,28,0.00159142,"pred","28","2011"
"615",2011,29,0.00306599,"pred","29","2011"
"616",2011,30,0.0057675,"pred","30","2011"
"617",2011,31,0.0102322,"pred","31","2011"
"618",2011,32,0.0170212,"pred","32","2011"
"619",2011,33,0.0266146,"pred","33","2011"
"620",2011,34,0.0394045,"pred","34","2011"
"621",2011,35,0.055505,"pred","35","2011"
"622",2011,36,0.0743375,"pred","36","2011"
"623",2011,37,0.0941805,"pred","37","2011"
"624",2011,38,0.67048,"pred","38","2011"
"625",2013,15,3.65991e-06,"pred","15","2013"
"626",2013,16,2.198e-06,"pred","16","2013"
"627",2013,17,3.48806e-06,"pred","17","2013"
"628",2013,18,5.80488e-06,"pred","18","2013"
"629",2013,19,9.87861e-06,"pred","19","2013"
"630",2013,20,1.76665e-05,"pred","20","2013"
"631",2013,21,3.25857e-05,"pred","21","2013"
"632",2013,22,6.02213e-05,"pred","22","2013"
"633",2013,23,0.000112032,"pred","23","2013"
"634",2013,24,0.000204798,"pred","24","2013"
"635",2013,25,0.000373527,"pred","25","2013"
"636",2013,26,0.000665104,"pred","26","2013"
"637",2013,27,0.0011501,"pred","27","2013"
"638",2013,28,0.00191397,"pred","28","2013"
"639",2013,29,0.00300867,"pred","29","2013"
"640",2013,30,0.00454651,"pred","30","2013"
"641",2013,31,0.00676217,"pred","31","2013"
"642",2013,32,0.0102444,"pred","32","2013"
"643",2013,33,0.0160852,"pred","33","2013"
"644",2013,34,0.0257347,"pred","34","2013"
"645",2013,35,0.0406538,"pred","35","2013"
"646",2013,36,0.0615242,"pred","36","2013"
"647",2013,37,0.0871188,"pred","37","2013"
"648",2013,38,0.739767,"pred","38","2013"
"649",2015,15,4.91461e-06,"pred","15","2015"
"650",2015,16,2.44492e-06,"pred","16","2015"
"651",2015,17,3.66293e-06,"pred","17","2015"
"652",2015,18,5.76796e-06,"pred","18","2015"
"653",2015,19,9.40627e-06,"pred","19","2015"
"654",2015,20,1.63322e-05,"pred","20","2015"
"655",2015,21,3.00806e-05,"pred","21","2015"
"656",2015,22,5.68601e-05,"pred","22","2015"
"657",2015,23,0.000112218,"pred","23","2015"
"658",2015,24,0.000223207,"pred","24","2015"
"659",2015,25,0.000450502,"pred","25","2015"
"660",2015,26,0.00087882,"pred","26","2015"
"661",2015,27,0.00162704,"pred","27","2015"
"662",2015,28,0.00281585,"pred","28","2015"
"663",2015,29,0.00447904,"pred","29","2015"
"664",2015,30,0.00656662,"pred","30","2015"
"665",2015,31,0.00894794,"pred","31","2015"
"666",2015,32,0.0116077,"pred","32","2015"
"667",2015,33,0.0150336,"pred","33","2015"
"668",2015,34,0.0206102,"pred","34","2015"
"669",2015,35,0.0308032,"pred","35","2015"
"670",2015,36,0.0483213,"pred","36","2015"
"671",2015,37,0.0741346,"pred","37","2015"
"672",2015,38,0.773259,"pred","38","2015"
"673",2017,15,7.61347e-06,"pred","15","2017"
"674",2017,16,4.09104e-06,"pred","16","2017"
"675",2017,17,6.04518e-06,"pred","17","2017"
"676",2017,18,9.07882e-06,"pred","18","2017"
"677",2017,19,1.38509e-05,"pred","19","2017"
"678",2017,20,2.19183e-05,"pred","20","2017"
"679",2017,21,3.62438e-05,"pred","21","2017"
"680",2017,22,6.20492e-05,"pred","22","2017"
"681",2017,23,0.000112601,"pred","23","2017"
"682",2017,24,0.000212285,"pred","24","2017"
"683",2017,25,0.000417347,"pred","25","2017"
"684",2017,26,0.00081453,"pred","26","2017"
"685",2017,27,0.00154913,"pred","27","2017"
"686",2017,28,0.00282393,"pred","28","2017"
"687",2017,29,0.00480766,"pred","29","2017"
"688",2017,30,0.00759383,"pred","30","2017"
"689",2017,31,0.0110363,"pred","31","2017"
"690",2017,32,0.0147699,"pred","32","2017"
"691",2017,33,0.018586,"pred","33","2017"
"692",2017,34,0.0229493,"pred","34","2017"
"693",2017,35,0.0298656,"pred","35","2017"
"694",2017,36,0.0427515,"pred","36","2017"
"695",2017,37,0.0646184,"pred","37","2017"
"696",2017,38,0.776931,"pred","38","2017"
"697",2019,15,9.78901e-06,"pred","15","2019"
"698",2019,16,5.18565e-06,"pred","16","2019"
"699",2019,17,7.8428e-06,"pred","17","2019"
"700",2019,18,1.22711e-05,"pred","18","2019"
"701",2019,19,1.96746e-05,"pred","19","2019"
"702",2019,20,3.28658e-05,"pred","20","2019"
"703",2019,21,5.64989e-05,"pred","21","2019"
"704",2019,22,9.78189e-05,"pred","22","2019"
"705",2019,23,0.00017127,"pred","23","2019"
"706",2019,24,0.000300759,"pred","24","2019"
"707",2019,25,0.000535871,"pred","25","2019"
"708",2019,26,0.000947349,"pred","26","2019"
"709",2019,27,0.0016534,"pred","27","2019"
"710",2019,28,0.00282393,"pred","28","2019"
"711",2019,29,0.0046169,"pred","29","2019"
"712",2019,30,0.00719161,"pred","30","2019"
"713",2019,31,0.0105746,"pred","31","2019"
"714",2019,32,0.0146583,"pred","32","2019"
"715",2019,33,0.0192729,"pred","33","2019"
"716",2019,34,0.0245002,"pred","34","2019"
"717",2019,35,0.0314371,"pred","35","2019"
"718",2019,36,0.0426878,"pred","36","2019"
"719",2019,37,0.061575,"pred","37","2019"
"720",2019,38,0.776811,"pred","38","2019"
