"","year","length","value","groups","Length","Year"
"599",2009,37,0.0922517,"pred","37","2009"
"600",2009,38,0.601657,"pred","38","2009"
"601",2011,15,3.78287e-06,"pred","15","2011"
"602",2011,16,2.29583e-06,"pred","16","2011"
"603",2011,17,3.58686e-06,"pred","17","2011"
"604",2011,18,5.69241e-06,"pred","18","2011"
"605",2011,19,8.99825e-06,"pred","19","2011"
"606",2011,20,1.45264e-05,"pred","20","2011"
"607",2011,21,2.41316e-05,"pred","21","2011"
"608",2011,22,4.12493e-05,"pred","22","2011"
"609",2011,23,7.29545e-05,"pred","23","2011"
"610",2011,24,0.000130571,"pred","24","2011"
"611",2011,25,0.000239387,"pred","25","2011"
"612",2011,26,0.000436783,"pred","26","2011"
"613",2011,27,0.000822383,"pred","27","2011"
"614",2011,28,0.00160925,"pred","28","2011"
"615",2011,29,0.00309577,"pred","29","2011"
"616",2011,30,0.0058042,"pred","30","2011"
"617",2011,31,0.0102625,"pred","31","2011"
"618",2011,32,0.0170244,"pred","32","2011"
"619",2011,33,0.0265671,"pred","33","2011"
"620",2011,34,0.039281,"pred","34","2011"
"621",2011,35,0.0552815,"pred","35","2011"
"622",2011,36,0.0740139,"pred","36","2011"
"623",2011,37,0.0938076,"pred","37","2011"
"624",2011,38,0.671446,"pred","38","2011"
"625",2013,15,3.537e-06,"pred","15","2013"
"626",2013,16,2.12856e-06,"pred","16","2013"
"627",2013,17,3.38623e-06,"pred","17","2013"
"628",2013,18,5.65124e-06,"pred","18","2013"
"629",2013,19,9.63542e-06,"pred","19","2013"
"630",2013,20,1.72564e-05,"pred","20","2013"
"631",2013,21,3.18931e-05,"pred","21","2013"
"632",2013,22,5.91073e-05,"pred","22","2013"
"633",2013,23,0.000110405,"pred","23","2013"
"634",2013,24,0.00020279,"pred","24","2013"
"635",2013,25,0.000371704,"pred","25","2013"
"636",2013,26,0.000664466,"pred","26","2013"
"637",2013,27,0.00115196,"pred","27","2013"
"638",2013,28,0.00191957,"pred","28","2013"
"639",2013,29,0.00301926,"pred","29","2013"
"640",2013,30,0.00456375,"pred","30","2013"
"641",2013,31,0.00678712,"pred","31","2013"
"642",2013,32,0.0102734,"pred","32","2013"
"643",2013,33,0.0161026,"pred","33","2013"
"644",2013,34,0.0257113,"pred","34","2013"
"645",2013,35,0.0405537,"pred","35","2013"
"646",2013,36,0.0613241,"pred","36","2013"
"647",2013,37,0.0868338,"pred","37","2013"
"648",2013,38,0.740278,"pred","38","2013"
"649",2015,15,4.90959e-06,"pred","15","2015"
"650",2015,16,2.42717e-06,"pred","16","2015"
"651",2015,17,3.63217e-06,"pred","17","2015"
"652",2015,18,5.71572e-06,"pred","18","2015"
"653",2015,19,9.31609e-06,"pred","19","2015"
"654",2015,20,1.61777e-05,"pred","20","2015"
"655",2015,21,2.98269e-05,"pred","21","2015"
"656",2015,22,5.64764e-05,"pred","22","2015"
"657",2015,23,0.000111679,"pred","23","2015"
"658",2015,24,0.000222484,"pred","24","2015"
"659",2015,25,0.000449428,"pred","25","2015"
"660",2015,26,0.000877149,"pred","26","2015"
"661",2015,27,0.00162451,"pred","27","2015"
"662",2015,28,0.00281265,"pred","28","2015"
"663",2015,29,0.00447594,"pred","29","2015"
"664",2015,30,0.00656448,"pred","30","2015"
"665",2015,31,0.00894603,"pred","31","2015"
"666",2015,32,0.0116029,"pred","32","2015"
"667",2015,33,0.0150222,"pred","33","2015"
"668",2015,34,0.020584,"pred","34","2015"
"669",2015,35,0.0307468,"pred","35","2015"
"670",2015,36,0.0482137,"pred","36","2015"
"671",2015,37,0.0739654,"pred","37","2015"
"672",2015,38,0.773652,"pred","38","2015"
"673",2017,15,7.84182e-06,"pred","15","2017"
"674",2017,16,4.20153e-06,"pred","16","2017"
"675",2017,17,6.20897e-06,"pred","17","2017"
"676",2017,18,9.32279e-06,"pred","18","2017"
"677",2017,19,1.42089e-05,"pred","19","2017"
"678",2017,20,2.24344e-05,"pred","20","2017"
"679",2017,21,3.69829e-05,"pred","21","2017"
"680",2017,22,6.31269e-05,"pred","22","2017"
"681",2017,23,0.000114283,"pred","23","2017"
"682",2017,24,0.000215036,"pred","24","2017"
"683",2017,25,0.000422056,"pred","25","2017"
"684",2017,26,0.000822521,"pred","26","2017"
"685",2017,27,0.00156169,"pred","27","2017"
"686",2017,28,0.00284055,"pred","28","2017"
"687",2017,29,0.00482369,"pred","29","2017"
"688",2017,30,0.00759874,"pred","30","2017"
"689",2017,31,0.0110166,"pred","31","2017"
"690",2017,32,0.0147168,"pred","32","2017"
"691",2017,33,0.0185011,"pred","33","2017"
"692",2017,34,0.0228445,"pred","34","2017"
"693",2017,35,0.0297533,"pred","35","2017"
"694",2017,36,0.0426343,"pred","36","2017"
"695",2017,37,0.0644942,"pred","37","2017"
"696",2017,38,0.777476,"pred","38","2017"
"697",2019,15,1.02662e-05,"pred","15","2019"
"698",2019,16,5.45649e-06,"pred","16","2019"
"699",2019,17,8.26359e-06,"pred","17","2019"
"700",2019,18,1.29412e-05,"pred","18","2019"
"701",2019,19,2.07483e-05,"pred","19","2019"
"702",2019,20,3.46267e-05,"pred","20","2019"
"703",2019,21,5.94387e-05,"pred","21","2019"
"704",2019,22,0.000102769,"pred","22","2019"
"705",2019,23,0.000179624,"pred","23","2019"
"706",2019,24,0.000314658,"pred","24","2019"
"707",2019,25,0.000558471,"pred","25","2019"
"708",2019,26,0.000982552,"pred","26","2019"
"709",2019,27,0.00170519,"pred","27","2019"
"710",2019,28,0.00289462,"pred","28","2019"
"711",2019,29,0.00470428,"pred","29","2019"
"712",2019,30,0.00728584,"pred","30","2019"
"713",2019,31,0.0106572,"pred","31","2019"
"714",2019,32,0.0147041,"pred","32","2019"
"715",2019,33,0.01926,"pred","33","2019"
"716",2019,34,0.024418,"pred","34","2019"
"717",2019,35,0.0312938,"pred","35","2019"
"718",2019,36,0.0425067,"pred","36","2019"
"719",2019,37,0.0613826,"pred","37","2019"
"720",2019,38,0.776898,"pred","38","2019"
